COUNTRY,REG_NAME,PRODUCT,BRANDCODE,PRODUCTCODE,ACCESS_DATE,DATE_VAL,User_hist,User_login,REG_DATE,LAST_LOGIN,BIRTH_YEAR,,DURATION,BOUNCE,PURCHASE,USER_AGE,USER_GENDER,GENDER,USER_ID,USER_HIST,LASTLOGIN,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,PRODUCT_PURCHASED,USER_JOB_DET,USER_INCOME,PAYMENT_DET
IN,WB,Fridge,HITACHI,HITACHIFridge25,18-1-2017,42753,42731,42732,27-12-2016,28-12-2016,1995,7-3-1995,306,0,0,21,1,M,TNPQNE22,22,21,U,14000,0,0,50,SERVICE,3302,NA
IN,MH,AC,HITACHI,HITACHIAC24,3-1-2017,42738,42718,42723,14-12-2016,19-12-2016,1996,21-4-1996,254,0,0,20,1,M,KQSKTQ92,20,15,U,31000,0,0,230,BUSINESS,24648,NA
IN,WB,LCD,LG,LGLCD32,20-1-2017,42755,42635,42750,22-09-2016,15-01-2017,1996,23-7-1996,389,0,1,20,0,F,AAIPY@81,120,5,U,16000,1,3234,50,UNEMPLOYED,1908,COD
IN,TN,AC,HITACHI,HITACHIAC24,11-1-2017,42746,42721,42737,17-12-2016,02-01-2017,1991,1-4-1991,424,0,0,25,0,F,ZINRRU77,25,9,U,31000,1,2982,250,UNEMPLOYED,1512,NA
IN,MH,LCD,SAMSUNG,SAMSUNGLCD12,7-1-2017,42742,42589,42627,07-08-2016,14-09-2016,1995,24-3-1995,242,0,0,21,1,M,@TLYVG61,153,115,U,11000,0,0,225,SERVICE,1012,NA
IN,MH,LCD,HITACHI,HITACHILCD22,4-1-2017,42739,42613,42709,31-08-2016,05-12-2016,1994,17-6-1994,56,0,0,22,0,F,JRXVFO68,126,30,U,9000,0,0,750,BUSINESS,18694,NA
IN,TL,Mobile,LG,LGMobile31,5-1-2017,42740,42713,42727,09-12-2016,23-12-2016,1993,5-8-1993,273,0,1,23,1,M,ARICEW42,27,13,U,13000,0,0,80,STUDENT,10279,DEBIT
IN,WB,WASH_MACH,HITACHI,HITACHIWASH_MACH26,10-1-2017,42745,42695,42730,21-11-2016,26-12-2016,1981,24-9-1981,415,0,0,35,0,F,YRYUWC47,50,15,M,23000,0,0,100,BUSINESS,11910,NA
IN,TN,AC,SAMSUNG,SAMSUNGAC14,3-1-2017,42738,42562,42610,11-07-2016,28-08-2016,1991,13-11-1991,177,0,0,25,0,F,CTKNIL48,176,128,U,30000,0,0,50,STUDENT,8838,NA
IN,TN,AC,HITACHI,HITACHIAC24,9-1-2017,42744,42610,42727,28-08-2016,23-12-2016,1990,7-8-1990,175,0,0,26,0,F,AHUHEX53,134,17,U,31000,0,0,100,SERVICE,0,NA
IN,KA,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,11-1-2017,42746,42739,42744,04-01-2017,09-01-2017,1995,3-11-1995,221,0,1,21,0,F,ZCTZOM72,7,2,U,15000,2,23475,450,BUSINESS,19184,COD
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,12-1-2017,42747,42673,42692,30-10-2016,18-11-2016,1996,23-6-1996,15,0,0,20,0,F,CLFUCH53,74,55,U,10000,0,0,225,BUSINESS,18826,NA
IN,MH,LCD,HITACHI,HITACHILCD22,4-1-2017,42739,42632,42679,19-09-2016,05-11-2016,1994,2-6-1994,252,0,0,22,0,F,IOEINJ27,107,60,U,9000,1,3022,100,BUSINESS,5916,NA
IN,MH,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-1-2017,42748,42715,42738,11-12-2016,03-01-2017,1991,16-3-1991,448,0,1,25,1,M,CKVJRL60,33,10,U,15000,0,0,105,BUSINESS,12698,EMI
IN,MH,Fridge,HITACHI,HITACHIFridge25,19-1-2017,42754,42683,42697,09-11-2016,23-11-2016,1984,4-3-1984,232,0,1,32,1,M,ZGOJUI19,71,57,M,14000,0,0,450,SERVICE,188,COD
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,11-1-2017,42746,42739,42741,04-01-2017,06-01-2017,1995,17-6-1995,461,0,1,21,0,F,PT@@HE28,7,5,U,10000,0,0,450,UNEMPLOYED,1592,COD
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,12-1-2017,42747,42679,42687,05-11-2016,13-11-2016,1995,12-5-1995,478,0,1,21,0,F,ZRMRIA78,68,60,U,10000,0,0,200,SERVICE,0,COD
IN,KA,LCD,BLUESTAR,BLUESTARLCD42,3-1-2017,42738,42692,42715,18-11-2016,11-12-2016,1995,24-7-1995,204,0,0,21,1,M,XBHCAW17,46,23,U,10000,0,0,80,UNEMPLOYED,149,NA
IN,WB,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,9-1-2017,42744,42628,42649,15-09-2016,06-10-2016,1985,15-8-1985,384,0,0,31,0,F,V@XEWJ65,116,95,M,20000,0,0,70,SERVICE,0,NA
IN,MH,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,11-1-2017,42746,42704,42738,30-11-2016,03-01-2017,1994,23-10-1994,323,0,1,22,0,F,PJVESU29,42,8,U,28000,2,10222,450,SERVICE,0,COD
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,13-1-2017,42748,42700,42701,26-11-2016,27-11-2016,1987,1-3-1987,157,0,0,29,0,F,DGTLSU88,48,47,M,10000,0,0,225,HOUSEWIFE,0,NA
IN,TL,LCD,HITACHI,HITACHILCD22,11-1-2017,42746,42558,42720,07-07-2016,16-12-2016,1982,6-8-1982,371,0,1,34,0,F,AISKSU64,188,26,U,9000,2,20763,150,STUDENT,6897,COD
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,4-1-2017,42739,42546,42725,25-06-2016,21-12-2016,1988,6-9-1988,423,0,1,28,0,F,RXXESO56,193,14,M,18000,0,0,105,SERVICE,0,COD
IN,MH,Fridge,HITACHI,HITACHIFridge25,4-1-2017,42739,42564,42691,13-07-2016,17-11-2016,1983,10-5-1983,66,0,0,33,1,M,OHIFPL78,175,48,M,14000,1,6435,110,BUSINESS,14726,NA
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,2-1-2017,42737,42543,42604,22-06-2016,22-08-2016,1987,7-9-1987,427,0,0,29,0,F,UJXUKY34,194,133,M,16000,1,11260,470,HOUSEWIFE,0,NA
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,14-1-2017,42749,42671,42730,28-10-2016,26-12-2016,1981,28-7-1981,413,0,1,35,0,F,FJKEUD41,78,19,U,11000,1,9352,450,STUDENT,6211,COD
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,12-1-2017,42747,42549,42594,28-06-2016,12-08-2016,1989,3-9-1989,562,0,1,27,0,F,ILDHGW33,198,153,M,10000,0,0,700,BUSINESS,5165,COD
IN,KA,Mobile,HITACHI,HITACHIMobile21,6-1-2017,42741,42722,42731,18-12-2016,27-12-2016,1992,6-4-1992,74,0,0,24,1,M,EPUBIA22,19,10,U,12000,0,0,70,BUSINESS,26042,NA
IN,TL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,19-1-2017,42754,42675,42713,01-11-2016,09-12-2016,1994,25-8-1994,170,0,0,22,0,F,BGDHQ@62,79,41,U,28000,1,5740,110,STUDENT,6871,NA
IN,TN,Fridge,SAMSUNG,SAMSUNGFridge15,9-1-2017,42744,42584,42608,02-08-2016,26-08-2016,1990,20-4-1990,161,0,0,26,1,M,FFLALQ60,160,136,M,16000,1,18264,105,SERVICE,4109,NA
IN,KL,Fridge,HITACHI,HITACHIFridge25,11-1-2017,42746,42595,42634,13-08-2016,21-09-2016,1984,7-10-1984,540,0,1,32,0,F,XIGODL50,151,112,M,14000,2,18508,120,SERVICE,0,COD
IN,KL,MICROWAVE,LG,LGMICROWAVE33,4-1-2017,42739,42551,42605,30-06-2016,23-08-2016,1985,14-5-1985,562,0,1,31,0,F,DYODEQ96,188,134,M,20000,0,0,700,SERVICE,0,COD
IN,TL,Mobile,HITACHI,HITACHIMobile21,15-1-2017,42750,42740,42740,05-01-2017,05-01-2017,1998,20-6-1998,222,0,0,18,1,M,EWLTCH33,10,10,U,12000,0,0,70,STUDENT,14251,NA
IN,MH,AC,LG,LGAC34,5-1-2017,42740,42648,42659,05-10-2016,16-10-2016,1994,4-11-1994,254,0,0,22,1,M,NTUJYI37,92,81,U,32000,1,17632,150,UNEMPLOYED,577,NA
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,20-1-2017,42755,42720,42741,16-12-2016,06-01-2017,1988,25-9-1988,398,0,0,28,0,F,JBSG@D84,35,14,U,18000,1,18552,105,BUSINESS,13779,NA
IN,KA,Fridge,HITACHI,HITACHIFridge25,7-1-2017,42742,42558,42601,07-07-2016,19-08-2016,1991,6-9-1991,580,0,1,25,1,M,XBIXES75,184,141,U,14000,2,8780,125,STUDENT,18574,DEBIT
IN,TL,MICROWAVE,HITACHI,HITACHIMICROWAVE23,6-1-2017,42741,42714,42720,10-12-2016,16-12-2016,1989,20-3-1989,256,0,0,27,0,F,PBDTGC61,27,21,M,19000,1,12505,100,SERVICE,0,NA
IN,TN,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,17-1-2017,42752,42749,42751,14-01-2017,16-01-2017,1998,11-6-1998,200,0,0,18,0,F,MPPUKM58,3,1,U,15000,1,5376,750,SERVICE,0,NA
IN,TN,Mobile,LG,LGMobile31,11-1-2017,42746,42554,42735,03-07-2016,31-12-2016,1998,16-9-1998,239,0,1,18,0,F,DQMDWQ68,192,11,U,13000,1,15949,105,STUDENT,5188,COD
IN,TL,Fridge,HITACHI,HITACHIFridge25,20-1-2017,42755,42619,42626,06-09-2016,13-09-2016,1988,8-6-1988,592,0,1,28,1,M,RY@FGS52,136,129,U,14000,1,15525,470,SERVICE,3498,COD
IN,MH,Mobile,SAMSUNG,SAMSUNGMobile11,13-1-2017,42748,42701,42702,27-11-2016,28-11-2016,1998,14-7-1998,47,0,0,18,1,M,GSTKAQ52,47,46,U,11000,0,0,200,BUSINESS,23316,NA
IN,KL,LCD,BLUESTAR,BLUESTARLCD42,5-1-2017,42740,42571,42701,20-07-2016,27-11-2016,1989,14-9-1989,134,0,0,27,0,F,FYBTYB75,169,39,M,10000,1,7545,100,BUSINESS,13030,NA
IN,WB,Fridge,BLUESTAR,BLUESTARFridge45,20-1-2017,42755,42603,42711,21-08-2016,07-12-2016,1991,24-3-1991,94,0,0,25,1,M,JLOCEF21,152,44,U,15000,0,0,70,BUSINESS,22604,NA
IN,WB,AC,LG,LGAC34,9-1-2017,42744,42622,42676,09-09-2016,02-11-2016,1989,3-6-1989,444,0,0,27,0,F,BVCL@W13,122,68,M,32000,1,18910,90,HOUSEWIFE,0,NA
IN,KL,WASH_MACH,LG,LGWASH_MACH36,4-1-2017,42739,42558,42599,07-07-2016,17-08-2016,1997,23-9-1997,177,0,0,19,0,F,@HCEOD41,181,140,U,24000,1,5200,70,SERVICE,0,NA
IN,MH,AC,LG,LGAC34,9-1-2017,42744,42635,42661,22-09-2016,18-10-2016,1997,6-10-1997,277,0,1,19,1,M,RIPFR@16,109,83,U,32000,1,16111,700,BUSINESS,20096,EMI
IN,MH,Mobile,HITACHI,HITACHIMobile21,17-1-2017,42752,42684,42745,10-11-2016,10-01-2017,1982,6-11-1982,300,0,1,34,1,M,VETLZT94,68,7,M,12000,2,6011,100,SERVICE,4577,COD
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,19-1-2017,42754,42749,42752,14-01-2017,17-01-2017,1982,7-6-1982,30,0,0,34,1,M,RVZJMM89,5,2,U,15000,1,16714,225,BUSINESS,42178,NA
IN,TL,LCD,HITACHI,HITACHILCD22,17-1-2017,42752,42635,42675,22-09-2016,01-11-2016,1998,12-11-1998,65,0,0,18,0,F,NLUQMM75,117,77,U,9000,1,11745,80,STUDENT,8178,NA
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,18-1-2017,42753,42678,42734,04-11-2016,30-12-2016,1998,14-4-1998,446,0,0,18,1,M,QFVZUY96,75,19,U,20000,1,9624,150,SERVICE,3419,NA
IN,KA,AC,BLUESTAR,BLUESTARAC44,11-1-2017,42746,42743,42743,08-01-2017,08-01-2017,1988,16-6-1988,138,0,0,28,1,M,JHFBVN46,3,3,U,25000,1,18071,225,SERVICE,3074,NA
IN,MH,LCD,HITACHI,HITACHILCD22,19-1-2017,42754,42645,42729,02-10-2016,25-12-2016,1993,6-11-1993,133,0,0,23,0,F,PZKQKO89,109,25,U,9000,1,15888,100,BUSINESS,15181,NA
IN,KA,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,20-1-2017,42755,42646,42693,03-10-2016,19-11-2016,1987,5-10-1987,89,0,0,29,1,M,IGXVBM45,109,62,U,15000,0,0,160,SERVICE,3591,NA
IN,TL,Fridge,LG,LGFridge35,14-1-2017,42749,42565,42581,14-07-2016,30-07-2016,1981,1-11-1981,174,0,0,35,0,F,YKBABE76,184,168,M,14000,1,18362,160,BUSINESS,8130,NA
IN,KA,Fridge,LG,LGFridge35,9-1-2017,42744,42589,42610,07-08-2016,28-08-2016,1981,13-9-1981,81,0,0,35,0,F,FN@JBH67,155,134,M,14000,1,12291,100,BUSINESS,12306,NA
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,16-1-2017,42751,42748,42750,13-01-2017,15-01-2017,1989,11-4-1989,289,0,1,27,1,M,TKZMRF18,3,1,U,15000,1,6050,200,BUSINESS,41239,CREDIT
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,12-1-2017,42747,42549,42603,28-06-2016,21-08-2016,1995,4-4-1995,45,0,0,21,1,M,UJ@AOQ28,198,144,U,10000,0,0,230,UNEMPLOYED,701,NA
IN,TL,LCD,LG,LGLCD32,18-1-2017,42753,42726,42735,22-12-2016,31-12-2016,1982,22-3-1982,402,0,1,34,0,F,WRQRYK54,27,18,M,16000,0,0,750,HOUSEWIFE,0,COD
IN,TN,Mobile,LG,LGMobile31,12-1-2017,42747,42700,42745,26-11-2016,10-01-2017,1990,23-11-1990,49,0,0,26,1,M,MKXZFW74,47,2,M,13000,1,9204,750,BUSINESS,10144,NA
IN,TL,Mobile,LG,LGMobile31,14-1-2017,42749,42658,42723,15-10-2016,19-12-2016,1984,20-4-1984,187,0,0,32,1,M,WJXZNJ90,91,26,M,13000,0,0,150,STUDENT,38353,NA
IN,MH,AC,BLUESTAR,BLUESTARAC44,5-1-2017,42740,42735,42736,31-12-2016,01-01-2017,1995,24-7-1995,117,0,0,21,0,F,CBTQMS73,5,4,U,25000,0,0,250,STUDENT,8784,NA
IN,KA,LCD,SAMSUNG,SAMSUNGLCD12,14-1-2017,42749,42584,42601,02-08-2016,19-08-2016,1996,5-10-1996,151,0,0,20,1,M,VPGWBM83,165,148,U,11000,1,5079,50,STUDENT,15283,NA
IN,TL,AC,HITACHI,HITACHIAC24,11-1-2017,42746,42710,42719,06-12-2016,15-12-2016,1983,5-9-1983,24,0,0,33,0,F,BWPOU@91,36,27,M,31000,0,0,80,SERVICE,0,NA
IN,KL,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,4-1-2017,42739,42652,42737,09-10-2016,02-01-2017,1991,23-3-1991,242,0,1,25,1,M,QMUZUJ54,87,2,U,20000,2,7030,70,BUSINESS,15737,CREDIT
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,2-1-2017,42737,42677,42702,03-11-2016,28-11-2016,1998,27-4-1998,361,0,0,18,1,M,VPRMDC32,60,35,U,28000,0,0,70,SERVICE,1598,NA
IN,TL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,6-1-2017,42741,42606,42712,24-08-2016,08-12-2016,1987,13-3-1987,214,0,1,29,0,F,SEZXXI77,135,29,U,28000,0,0,110,BUSINESS,18667,COD
IN,TN,Fridge,SAMSUNG,SAMSUNGFridge15,12-1-2017,42747,42683,42704,09-11-2016,30-11-2016,1989,19-10-1989,539,0,0,27,0,F,VHVZ@X74,64,43,U,16000,1,1919,150,BUSINESS,19347,NA
IN,KA,AC,BLUESTAR,BLUESTARAC44,18-1-2017,42753,42566,42567,15-07-2016,16-07-2016,1983,19-6-1983,525,0,1,33,1,M,NYUJVN19,187,186,U,25000,0,0,100,BUSINESS,48206,CREDIT
IN,TN,AC,SAMSUNG,SAMSUNGAC14,15-1-2017,42750,42652,42723,09-10-2016,19-12-2016,1994,14-10-1994,163,0,0,22,1,M,WYAWEM68,98,27,U,30000,0,0,160,UNEMPLOYED,802,NA
IN,WB,Fridge,LG,LGFridge35,20-1-2017,42755,42639,42667,26-09-2016,24-10-2016,1988,3-3-1988,19,0,0,28,1,M,QFKDNA24,116,88,U,14000,0,0,125,SERVICE,4383,NA
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,5-1-2017,42740,42637,42714,24-09-2016,10-12-2016,1993,3-6-1993,34,0,0,23,1,M,M@HTLI55,103,26,U,19000,1,4708,100,SERVICE,3599,NA
IN,MH,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,20-1-2017,42755,42742,42754,07-01-2017,19-01-2017,1988,24-8-1988,22,0,0,28,0,F,FJIMDJ19,13,1,M,15000,0,0,250,HOUSEWIFE,0,NA
IN,KA,LCD,SAMSUNG,SAMSUNGLCD12,3-1-2017,42738,42616,42638,03-09-2016,25-09-2016,1998,14-8-1998,51,0,0,18,1,M,BQKDCK11,122,100,U,11000,1,16381,100,STUDENT,38869,NA
IN,TL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,13-1-2017,42748,42641,42720,28-09-2016,16-12-2016,1984,11-3-1984,405,0,0,32,1,M,AKEZPW51,107,28,U,15000,0,0,150,STUDENT,36469,NA
IN,KL,AC,BLUESTAR,BLUESTARAC44,15-1-2017,42750,42601,42674,19-08-2016,31-10-2016,1986,7-8-1986,109,0,0,30,1,M,ERBCQY50,149,76,U,25000,1,12952,70,STUDENT,23545,NA
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,18-1-2017,42753,42710,42751,06-12-2016,16-01-2017,1988,12-10-1988,420,0,0,28,0,F,ZMILVJ49,43,2,M,28000,0,0,105,SERVICE,0,NA
IN,MH,Fridge,HITACHI,HITACHIFridge25,10-1-2017,42745,42743,42743,08-01-2017,08-01-2017,1995,16-5-1995,358,0,1,21,1,M,FXY@CU99,2,2,U,14000,0,0,700,SERVICE,2668,COD
IN,MH,Mobile,HITACHI,HITACHIMobile21,12-1-2017,42747,42718,42718,14-12-2016,14-12-2016,1988,1-11-1988,496,0,0,28,1,M,HZHPVO17,29,29,U,12000,0,0,125,BUSINESS,33565,NA
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,10-1-2017,42745,42669,42711,26-10-2016,07-12-2016,1990,6-11-1990,231,0,0,26,0,F,TVUENT64,76,34,M,19000,0,0,225,HOUSEWIFE,0,NA
IN,WB,LCD,HITACHI,HITACHILCD22,11-1-2017,42746,42551,42552,30-06-2016,01-07-2016,1994,14-5-1994,154,0,0,22,1,M,ALBJFV50,195,194,U,9000,1,1238,200,SERVICE,2825,NA
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,1-1-2017,42736,42702,42717,28-11-2016,13-12-2016,1981,9-10-1981,245,0,0,35,0,F,DQJIB@23,34,19,M,10000,1,15603,110,BUSINESS,6524,NA
IN,WB,Fridge,SAMSUNG,SAMSUNGFridge15,20-1-2017,42755,42725,42745,21-12-2016,10-01-2017,1987,12-10-1987,289,0,0,29,0,F,GXM@ER22,30,10,U,16000,1,16831,70,BUSINESS,11675,NA
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,2-1-2017,42737,42665,42693,22-10-2016,19-11-2016,1983,13-10-1983,422,0,1,33,1,M,BXDIJG40,72,44,U,28000,2,19546,70,SERVICE,384,COD
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,8-1-2017,42743,42548,42635,27-06-2016,22-09-2016,1989,4-9-1989,202,0,0,27,1,M,UDUBIS94,195,108,M,28000,1,6248,200,STUDENT,35836,NA
IN,TN,LCD,BLUESTAR,BLUESTARLCD42,12-1-2017,42747,42625,42718,12-09-2016,14-12-2016,1990,25-9-1990,148,0,0,26,0,F,VKXPXU69,122,29,U,10000,1,9387,100,SERVICE,0,NA
IN,KA,AC,SAMSUNG,SAMSUNGAC14,8-1-2017,42743,42677,42686,03-11-2016,12-11-2016,1990,18-5-1990,106,0,0,26,1,M,XJKZPA70,66,57,M,30000,1,14799,105,SERVICE,669,NA
IN,KL,Fridge,HITACHI,HITACHIFridge25,9-1-2017,42744,42562,42676,11-07-2016,02-11-2016,1997,8-9-1997,376,0,1,19,1,M,LROUZC33,182,68,U,14000,1,9010,150,STUDENT,20566,DEBIT
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,18-1-2017,42753,42576,42729,25-07-2016,25-12-2016,1983,12-3-1983,363,0,0,33,1,M,PJZBII89,177,24,M,18000,1,3818,110,STUDENT,21896,NA
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,9-1-2017,42744,42695,42734,21-11-2016,30-12-2016,1995,6-11-1995,121,0,0,21,1,M,MTHRAB38,49,10,U,16000,0,0,105,BUSINESS,31829,NA
IN,WB,Fridge,HITACHI,HITACHIFridge25,12-1-2017,42747,42554,42679,03-07-2016,05-11-2016,1989,13-11-1989,25,0,0,27,0,F,HSPPGQ62,193,68,M,14000,0,0,200,SERVICE,0,NA
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,8-1-2017,42743,42565,42680,14-07-2016,06-11-2016,1988,1-3-1988,112,0,0,28,0,F,EDFEVL29,178,63,U,10000,1,17922,70,UNEMPLOYED,1807,NA
IN,TN,AC,LG,LGAC34,14-1-2017,42749,42626,42674,13-09-2016,31-10-2016,1998,24-5-1998,362,0,0,18,1,M,YFZJUA15,123,75,U,32000,0,0,80,SERVICE,2939,NA
IN,WB,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,19-1-2017,42754,42589,42605,07-08-2016,23-08-2016,1986,2-8-1986,74,0,0,30,0,F,LJWHAD22,165,149,U,20000,1,3004,70,BUSINESS,16479,NA
IN,TN,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,6-1-2017,42741,42597,42694,15-08-2016,20-11-2016,1997,11-6-1997,306,0,0,19,0,F,LNDABO46,144,47,U,28000,1,14639,105,STUDENT,6148,NA
IN,KL,Fridge,HITACHI,HITACHIFridge25,1-1-2017,42736,42656,42721,13-10-2016,17-12-2016,1994,22-6-1994,81,0,0,22,0,F,EYNJAD53,80,15,U,14000,1,13681,110,STUDENT,8682,NA
IN,KA,Fridge,SAMSUNG,SAMSUNGFridge15,7-1-2017,42742,42656,42724,13-10-2016,20-12-2016,1992,21-5-1992,446,0,1,24,1,M,CZLCYV27,86,18,U,16000,1,3062,70,STUDENT,17862,DEBIT
IN,MH,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,5-1-2017,42740,42594,42711,12-08-2016,07-12-2016,1986,20-4-1986,398,0,0,30,1,M,ARFRBM40,146,29,U,28000,0,0,100,BUSINESS,29094,NA
IN,TN,AC,SAMSUNG,SAMSUNGAC14,10-1-2017,42745,42635,42645,22-09-2016,02-10-2016,1981,23-4-1981,465,0,0,35,0,F,CYSLYJ72,110,100,M,30000,0,0,100,BUSINESS,11443,NA
IN,TN,Fridge,BLUESTAR,BLUESTARFridge45,14-1-2017,42749,42686,42744,12-11-2016,09-01-2017,1992,6-8-1992,445,0,0,24,0,F,FHWLJT17,63,5,U,15000,0,0,470,BUSINESS,6664,NA
IN,WB,Mobile,SAMSUNG,SAMSUNGMobile11,6-1-2017,42741,42654,42683,11-10-2016,09-11-2016,1987,4-4-1987,348,0,1,29,1,M,RZMNCM94,87,58,M,11000,1,1496,200,SERVICE,2528,COD
IN,TL,LCD,BLUESTAR,BLUESTARLCD42,6-1-2017,42741,42618,42649,05-09-2016,06-10-2016,1987,13-6-1987,463,0,0,29,0,F,VSMITX51,123,92,U,10000,0,0,450,SERVICE,0,NA
IN,TN,Mobile,BLUESTAR,BLUESTARMobile41,17-1-2017,42752,42581,42605,30-07-2016,23-08-2016,1993,24-5-1993,400,0,0,23,0,F,VUUUYO72,171,147,U,10000,0,0,100,UNEMPLOYED,1540,NA
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,1-1-2017,42736,42646,42674,03-10-2016,31-10-2016,1991,6-10-1991,3,1,0,25,0,F,ZPSWSX88,90,62,U,15000,0,0,150,STUDENT,6241,NA
IN,KA,AC,BLUESTAR,BLUESTARAC44,9-1-2017,42744,42601,42720,19-08-2016,16-12-2016,1996,22-3-1996,204,0,1,20,1,M,THCSRS97,143,24,U,25000,0,0,105,SERVICE,2576,COD
IN,TL,Fridge,HITACHI,HITACHIFridge25,3-1-2017,42738,42670,42735,27-10-2016,31-12-2016,1991,10-9-1991,299,0,1,25,1,M,SBHOKV11,68,3,U,14000,2,29165,150,STUDENT,26418,DEBIT
IN,TL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,12-1-2017,42747,42572,42722,21-07-2016,18-12-2016,1990,18-9-1990,168,0,0,26,0,F,LKHPHG31,175,25,U,18000,0,0,225,STUDENT,6445,NA
IN,WB,LCD,HITACHI,HITACHILCD22,7-1-2017,42742,42732,42740,28-12-2016,05-01-2017,1997,22-7-1997,272,0,1,19,0,F,ZSNWBJ30,10,2,U,9000,1,11585,70,BUSINESS,5722,COD
IN,KL,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,16-1-2017,42751,42586,42747,04-08-2016,12-01-2017,1994,12-4-1994,71,0,0,22,0,F,LIWNYE94,165,4,U,28000,1,14772,150,BUSINESS,7731,NA
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,17-1-2017,42752,42569,42727,18-07-2016,23-12-2016,1998,1-5-1998,10,1,0,18,0,F,UHSHFO34,183,25,U,18000,1,6710,150,SERVICE,0,NA
IN,KL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,16-1-2017,42751,42571,42603,20-07-2016,21-08-2016,1989,3-10-1989,198,0,0,27,1,M,KVVQDT68,180,148,M,18000,1,18455,100,STUDENT,39591,NA
IN,KL,Fridge,BLUESTAR,BLUESTARFridge45,13-1-2017,42748,42659,42747,16-10-2016,12-01-2017,1997,13-6-1997,98,0,0,19,0,F,XZHONE84,89,1,U,15000,0,0,160,STUDENT,6948,NA
IN,MH,Fridge,LG,LGFridge35,4-1-2017,42739,42602,42613,20-08-2016,31-08-2016,1987,23-3-1987,213,0,0,29,0,F,PVYREW18,137,126,M,14000,0,0,225,HOUSEWIFE,0,NA
IN,MH,LCD,HITACHI,HITACHILCD22,1-1-2017,42736,42730,42730,26-12-2016,26-12-2016,1998,18-11-1998,112,0,0,18,0,F,IJBPVH58,6,6,U,9000,0,0,150,STUDENT,7882,NA
IN,MH,AC,BLUESTAR,BLUESTARAC44,9-1-2017,42744,42573,42676,22-07-2016,02-11-2016,1992,11-7-1992,418,0,1,24,0,F,DSGONC39,171,68,U,25000,0,0,120,UNEMPLOYED,1046,COD
IN,TL,MICROWAVE,LG,LGMICROWAVE33,13-1-2017,42748,42723,42730,19-12-2016,26-12-2016,1982,18-10-1982,283,0,1,34,0,F,USYDLH89,25,18,U,20000,0,0,700,BUSINESS,6579,COD
IN,KL,Mobile,HITACHI,HITACHIMobile21,4-1-2017,42739,42630,42684,17-09-2016,10-11-2016,1982,20-6-1982,555,0,0,34,0,F,VQMGHW81,109,55,U,12000,1,15396,110,UNEMPLOYED,1224,NA
